rule,count,support,confidence
"{'41', '89'} => {'39', '32'}",163,0.001848869127288401,0.2226775956284153
"{'38', '237'} => {'170'}",152,0.0017240988180848892,0.2225475841874085
"{'475', '48', '39'} => {'38'}",243,0.0027562895578593953,0.22252747252747251
"{'39', '147'} => {'38'}",253,0.0028697171116807696,0.22251539138082674
{'65'} => {'41'},995,0.011286041605226742,0.22249552772808587
{'249'} => {'41'},258,0.0029264308885914568,0.22241379310344828
"{'2958'} => {'41', '48'}",201,0.002279893831809623,0.22234513274336284
"{'65', '32'} => {'41', '39'}",172,0.0019509539257276378,0.2222222222222222
"{'41', '65'} => {'32'}",221,0.002506748939452372,0.2221105527638191
"{'48', '78'} => {'32'}",183,0.0020757242349311493,0.2220873786407767
"{'48', '2958'} => {'32'}",173,0.001962296681109775,0.2220795892169448
"{'48', '338'} => {'41'}",173,0.001962296681109775,0.2220795892169448
{'812'} => {'32'},182,0.002064381479549012,0.22168087697929353
{'681'} => {'41'},156,0.001769469839613439,0.2215909090909091
{'865'} => {'32'},140,0.00158798575349924,0.22151898734177214
"{'48', '438'} => {'32'}",227,0.002574805471745196,0.22146341463414634
"{'39', '2958'} => {'38'}",145,0.0016446995304099273,0.22137404580152673
"{'271', '48', '39'} => {'225'}",183,0.0020757242349311493,0.22128174123337363
"{'38', '89'} => {'170'}",169,0.0019169256595812255,0.2212041884816754
"{'39', '185'} => {'32'}",183,0.0020757242349311493,0.2210144927536232
{'1814'} => {'41'},152,0.0017240988180848892,0.22093023255813954
"{'41', '48'} => {'38', '39'}",1991,0.02258342596583562,0.22078066090042137
{'407'} => {'41'},153,0.0017354415734670266,0.22077922077922077
"{'38', '39', '37'} => {'41', '48'}",151,0.0017127560627027518,0.22076023391812866
{'772'} => {'32'},166,0.0018828973934348133,0.22074468085106383
"{'48', '249'} => {'38', '39'}",149,0.0016900705519384768,0.22074074074074074
"{'39', '604'} => {'41', '48'}",171,0.0019396111703455002,0.22064516129032258
"{'1344'} => {'41', '48'}",166,0.0018828973934348133,0.2204515272244356
"{'548', '48'} => {'41', '39'}",145,0.0016446995304099273,0.22036474164133737
{'413'} => {'41'},414,0.004695900728204896,0.22021276595744682
{'371'} => {'41'},172,0.0019509539257276378,0.21994884910485935
"{'39', '89', '48'} => {'38'}",467,0.005297066763458179,0.21976470588235295
"{'48', '589'} => {'41'}",138,0.001565300242734965,0.2197452229299363
"{'39', '1146'} => {'32'}",216,0.0024500351625416847,0.21973550356052898
{'522'} => {'41'},214,0.00242734965177741,0.21971252566735114
{'186'} => {'41'},145,0.0016446995304099273,0.2196969696969697
{'269'} => {'41'},154,0.001746784328849164,0.21968616262482168
"{'39', '48', '147'} => {'32'}",163,0.001848869127288401,0.2196765498652291
"{'475'} => {'41', '39'}",476,0.005399151561897416,0.21965851407475773
"{'39', '79'} => {'32'}",244,0.0027676323132415324,0.21962196219621963
"{'38', '32'} => {'41', '39'}",622,0.007055193847689481,0.21955524179315214
{'242'} => {'38'},200,0.0022685510764274856,0.21953896816684962
"{'1146'} => {'41', '48'}",313,0.003550282434609015,0.21949509116409538
"{'592', '48'} => {'32'}",163,0.001848869127288401,0.2193808882907133
{'479'} => {'41'},203,0.002302579342573898,0.21922246220302377
"{'271', '270'} => {'38'}",149,0.0016900705519384768,0.21911764705882353
"{'39', '147'} => {'32'}",249,0.0028243460901522196,0.21899736147757257
"{'286'} => {'38', '41'}",259,0.002937773643973594,0.21893491124260356
{'78'} => {'32'},232,0.0026315192486558833,0.2188679245283019
"{'89', '32'} => {'41', '48'}",156,0.001769469839613439,0.2187938288920056
"{'548', '39'} => {'41', '48'}",145,0.0016446995304099273,0.2187028657616893
"{'371'} => {'38', '41'}",171,0.0019396111703455002,0.2186700767263427
"{'570'} => {'41', '39'}",173,0.001962296681109775,0.21843434343434343
{'16011'} => {'32'},146,0.0016560422857920646,0.21823617339312407
"{'258', '39'} => {'32'}",137,0.0015539574873528277,0.21815286624203822
"{'16010', '16011'} => {'32'}",142,0.0016106712642635149,0.21812596006144394
"{'16010', '48'} => {'41', '16011'}",159,0.0018034981057598511,0.21780821917808219
{'255'} => {'32'},321,0.0036410244776661146,0.21777476255088196
"{'413', '39', '48'} => {'38'}",170,0.0019282684149633628,0.2176696542893726
"{'39', '32'} => {'38'}",1840,0.02087066990313287,0.21762270845653459
"{'39', '255'} => {'32'}",230,0.0026088337378916086,0.21759697256385999
"{'39', '255'} => {'41', '48'}",230,0.0026088337378916086,0.21759697256385999
"{'48', '255'} => {'41', '39'}",230,0.0026088337378916086,0.21759697256385999
"{'39', '79', '48'} => {'38'}",152,0.0017240988180848892,0.21745350500715308
{'449'} => {'41'},150,0.0017014133073206144,0.21739130434782608
"{'41', '65', '39'} => {'32'}",172,0.0019509539257276378,0.21717171717171718
"{'41', '48', '32'} => {'38', '39'}",448,0.0050815544111975685,0.21715947649054776
"{'16010', '39'} => {'32'}",180,0.0020416959687847374,0.21712907117008443
{'766'} => {'41'},173,0.001962296681109775,0.21706398996235884
"{'15618'} => {'41', '39'}",133,0.001508586465824278,0.21661237785016288
"{'89', '48'} => {'41'}",606,0.0068737097615752816,0.21658327376697642
{'185'} => {'41'},298,0.0033801411038769536,0.21656976744186046
"{'48', '589'} => {'32'}",136,0.0015426147319706903,0.21656050955414013
{'824'} => {'32'},262,0.0029718019101200063,0.21652892561983472
"{'2238'} => {'41', '48'}",371,0.004208162246772986,0.2163265306122449
"{'48', '65'} => {'41', '39'}",547,0.006204487194029174,0.21629102412020562
"{'271', '39'} => {'32'}",310,0.003516254168462603,0.21617852161785217
{'105'} => {'32'},142,0.0016106712642635149,0.2161339421613394
"{'79', '48'} => {'38'}",193,0.0021891517887525237,0.21612541993281076
"{'39', '270'} => {'41', '48'}",258,0.0029264308885914568,0.21608040201005024
"{'39', '15832'} => {'32'}",155,0.0017581270842313016,0.21587743732590528
"{'39', '438'} => {'38'}",272,0.0030852294639413806,0.21587301587301588
{'161'} => {'38'},218,0.0024727206733059595,0.21584158415841584
"{'48', '237'} => {'32'}",363,0.004117420203715886,0.21581450653983353
"{'475', '48'} => {'32'}",308,0.003493568657698328,0.21568627450980393
"{'548', '39'} => {'38'}",143,0.0016220140196456523,0.21568627450980393
"{'39', '783'} => {'32'}",138,0.001565300242734965,0.215625
"{'271', '39'} => {'225'}",309,0.0035049114130804655,0.21548117154811716
"{'271'} => {'41', '39'}",451,0.00511558267734398,0.21537726838586438
{'488'} => {'32'},155,0.0017581270842313016,0.2152777777777778
"{'48', '147'} => {'32'}",223,0.0025294344502166466,0.21525096525096524
{'10446'} => {'41'},133,0.001508586465824278,0.215210355987055
"{'39', '740'} => {'41'}",163,0.001848869127288401,0.2147562582345191
{'549'} => {'107'},181,0.0020530387241668746,0.2147093712930012
"{'271', '270'} => {'32'}",146,0.0016560422857920646,0.21470588235294116
"{'38', '55'} => {'41', '39'}",141,0.0015993285088813775,0.2146118721461187
{'1146'} => {'38'},306,0.003470883146934053,0.21458625525946703
{'156'} => {'38'},178,0.002019010458020462,0.21445783132530122
"{'301', '48'} => {'41', '39'}",141,0.0015993285088813775,0.21428571428571427
"{'548', '48'} => {'38'}",141,0.0015993285088813775,0.21428571428571427
"{'475', '48', '39'} => {'32'}",234,0.0026542047594201586,0.21428571428571427
"{'39', '89'} => {'38'}",589,0.006680882920078945,0.21425973081120409
"{'48', '12925'} => {'38'}",175,0.0019849821918740502,0.2141982864137087
{'13041'} => {'32'},225,0.0025521199609809214,0.21408182683158897
{'809'} => {'41'},134,0.0015199292212064155,0.21405750798722045
{'48'} => {'41'},9018,0.10228896803611533,0.2140263438946244
{'18'} => {'32'},184,0.002087066990313287,0.21395348837209302
{'41'} => {'32'},3196,0.036251446201311224,0.2138507862161258
"{'39', '37'} => {'41', '48'}",151,0.0017127560627027518,0.21357850070721357
"{'39', '37'} => {'38', '41', '48'}",151,0.0017127560627027518,0.21357850070721357
{'16010'} => {'32'},281,0.0031873142623806174,0.2135258358662614
"{'41', '89'} => {'48', '32'}",156,0.001769469839613439,0.21311475409836064
{'107'} => {'32'},163,0.001848869127288401,0.2130718954248366
"{'39', '179'} => {'41', '48'}",139,0.0015766429981171027,0.21286370597243492
"{'39', '48', '225'} => {'32'}",298,0.0033801411038769536,0.21285714285714286
"{'271', '48'} => {'38'}",232,0.0026315192486558833,0.21284403669724772
{'548'} => {'41'},242,0.0027449468024772577,0.21284080914687775
"{'270'} => {'271', '48'}",369,0.004185476736008711,0.21280276816608998
"{'39', '41', '310'} => {'48', '32'}",133,0.001508586465824278,0.2128
{'101'} => {'41'},476,0.005399151561897416,0.2127849798837729
"{'1327'} => {'41', '39'}",380,0.0043102470452122225,0.2127659574468085
{'301'} => {'41'},256,0.002903745377827182,0.21262458471760798
"{'2238', '48'} => {'38', '39'}",203,0.002302579342573898,0.21256544502617802
"{'2238', '48'} => {'32'}",203,0.002302579342573898,0.21256544502617802
"{'16011'} => {'16010', '32'}",142,0.0016106712642635149,0.21225710014947682
"{'39', '201'} => {'41', '48'}",142,0.0016106712642635149,0.21225710014947682
"{'39', '89', '48'} => {'32'}",451,0.00511558267734398,0.21223529411764705
"{'39', '78'} => {'41'}",164,0.0018602118826705383,0.21188630490956073
{'103'} => {'41'},172,0.0019509539257276378,0.21182266009852216
"{'38', '105'} => {'32'}",136,0.0015426147319706903,0.2115085536547434
"{'789'} => {'41', '48'}",137,0.0015539574873528277,0.21141975308641975
"{'310'} => {'41', '48'}",547,0.006204487194029174,0.21087124132613724
"{'38', '237'} => {'32'}",144,0.0016333567750277896,0.2108345534407028
"{'48', '225'} => {'32'}",366,0.004151448469862299,0.2108294930875576
"{'48', '123'} => {'41'}",168,0.001905582904199088,0.2107904642409034
{'32'} => {'41'},3196,0.036251446201311224,0.2107206435023406
"{'48', '201'} => {'41', '39'}",142,0.0016106712642635149,0.21068249258160238
"{'39', '438'} => {'41', '48'}",265,0.0030058301762664187,0.21031746031746032
"{'39', '48', '438'} => {'38'}",164,0.0018602118826705383,0.21025641025641026
{'185'} => {'32'},289,0.003278056305437717,0.21002906976744187
"{'48', '49'} => {'41'}",177,0.002007667702638325,0.2099644128113879
{'592'} => {'32'},257,0.002915088133209319,0.20945395273023634
"{'39', '48'} => {'38'}",6102,0.06921349334180259,0.20938851142680667
"{'39', '13041'} => {'32'}",144,0.0016333567750277896,0.20930232558139536
"{'48', '237'} => {'38', '39'}",352,0.003992649894512375,0.20927467300832342
"{'48', '338'} => {'32'}",163,0.001848869127288401,0.2092426187419769
"{'48', '2958'} => {'38'}",163,0.001848869127288401,0.2092426187419769
"{'39', '48', '255'} => {'38'}",170,0.0019282684149633628,0.2091020910209102
{'225'} => {'38'},681,0.007724416415235589,0.2090881178999079
{'2958'} => {'32'},189,0.002143780767223974,0.20907079646017698
{'438'} => {'38'},389,0.00441233184365146,0.2088030059044552
"{'48', '49'} => {'38'}",176,0.0019963249472561874,0.20877817319098457
{'2238'} => {'32'},358,0.0040607064268051996,0.2087463556851312
"{'39', '48', '270'} => {'225'}",153,0.0017354415734670266,0.208731241473397
"{'475', '39'} => {'32'}",313,0.003550282434609015,0.20866666666666667
{'310'} => {'32'},541,0.006136430661736349,0.20855821125674634
"{'13041'} => {'41', '48', '39'}",219,0.002484063428688097,0.20837297811607994
{'783'} => {'41'},201,0.002279893831809623,0.20829015544041452
{'269'} => {'32'},146,0.0016560422857920646,0.20827389443651925
"{'301', '48'} => {'39', '32'}",137,0.0015539574873528277,0.20820668693009117
"{'39', '740'} => {'38'}",158,0.0017921553503777137,0.20816864295125165
"{'11'} => {'41', '48'}",148,0.0016787277965563394,0.20815752461322082
"{'39', '78'} => {'32'}",161,0.0018261836165241261,0.20801033591731266
"{'39', '123'} => {'32'}",151,0.0017127560627027518,0.20798898071625344
"{'39', '79'} => {'38'}",231,0.002620176493273746,0.2079207920792079
{'161'} => {'41'},210,0.00238197863024886,0.2079207920792079
"{'533', '48'} => {'32'}",179,0.0020303532134025998,0.20789779326364694
"{'258'} => {'41', '39'}",205,0.0023252648533381728,0.2077001013171226
"{'39', '589'} => {'32'}",147,0.001667385041174202,0.2076271186440678
"{'89', '32'} => {'38'}",148,0.0016787277965563394,0.20757363253856942
"{'48', '147'} => {'38'}",215,0.002438692407159547,0.20752895752895753
"{'48', '78'} => {'38'}",171,0.0019396111703455002,0.20752427184466019
"{'79'} => {'41', '48'}",332,0.0037657947868696266,0.2075
"{'38', '39', '48', '41'} => {'170'}",413,0.004684557972822758,0.2074334505273732
{'1600'} => {'32'},166,0.0018828973934348133,0.20724094881398253
"{'41', '310'} => {'48', '32'}",149,0.0016900705519384768,0.20723226703755215
"{'38', '48'} => {'32'}",1646,0.018670175358998207,0.20720040281973817
"{'38', '225'} => {'41', '48'}",141,0.0015993285088813775,0.20704845814977973
"{'105'} => {'38', '32'}",136,0.0015426147319706903,0.2070015220700152
"{'976'} => {'48', '117'}",169,0.0019169256595812255,0.20685434516523868
"{'41', '39'} => {'32'}",2359,0.026757559946462194,0.20667601191519186
{'78'} => {'38'},219,0.002484063428688097,0.20660377358490567
"{'89', '48'} => {'38'}",578,0.006556112610875434,0.2065761258041458
"{'38', '41'} => {'32'}",805,0.00913091808262063,0.20656915576084167
{'3616'} => {'38'},135,0.001531271976588553,0.20642201834862386
{'677'} => {'41'},229,0.0025974909825094714,0.2063063063063063
{'475'} => {'32'},447,0.00507021165581543,0.2062759575449931
"{'39', '310'} => {'32'}",382,0.004332932555976498,0.20626349892008639
"{'39', '249'} => {'41', '48'}",155,0.0017581270842313016,0.20611702127659576
"{'55'} => {'41', '39'}",145,0.0016446995304099273,0.2059659090909091
"{'1146', '48'} => {'3616'}",167,0.0018942401488169507,0.2059186189889026
"{'48', '185'} => {'41', '39'}",168,0.001905582904199088,0.20588235294117646
"{'271', '270'} => {'225'}",140,0.00158798575349924,0.20588235294117646
"{'48', '438'} => {'38'}",211,0.0023933213856309975,0.20585365853658535
"{'39', '147'} => {'41', '48'}",234,0.0026542047594201586,0.20580474934036938
"{'39', '48', '237'} => {'32'}",256,0.002903745377827182,0.2057877813504823
{'1146'} => {'3616'},293,0.0033234273269662665,0.20546984572230015
"{'48', '2958'} => {'41', '39'}",160,0.0018148408611419885,0.20539152759948653
"{'475', '39'} => {'38'}",308,0.003493568657698328,0.20533333333333334
"{'1393', '39'} => {'38'}",162,0.0018375263719062635,0.20532319391634982
"{'2238', '48'} => {'39', '225'}",196,0.002223180054898936,0.20523560209424083
"{'48', '32'} => {'41', '39'}",1646,0.018670175358998207,0.2048792631316903
"{'48', '32'} => {'38'}",1646,0.018670175358998207,0.2048792631316903
"{'824', '39'} => {'32'}",144,0.0016333567750277896,0.20483641536273114
"{'48', '270'} => {'38', '39'}",196,0.002223180054898936,0.20480668756530826
"{'89', '48'} => {'32'}",573,0.006499398833964747,0.2047891350964975
"{'1393', '48'} => {'41', '39'}",137,0.0015539574873528277,0.20478325859491778
"{'1393', '48'} => {'38'}",137,0.0015539574873528277,0.20478325859491778
{'2958'} => {'38'},185,0.0020984097456954245,0.20464601769911506
"{'38', '170', '39'} => {'41', '48'}",413,0.004684557972822758,0.2045567112431897
"{'1327', '48'} => {'38'}",198,0.002245865565663211,0.20454545454545456
"{'16010'} => {'39', '48', '16011'}",269,0.0030512011977949683,0.20440729483282674
"{'39', '255'} => {'38'}",216,0.0024500351625416847,0.2043519394512772
"{'464'} => {'41', '39'}",142,0.0016106712642635149,0.20431654676258992
"{'16010', '16011'} => {'39', '48', '41'}",133,0.001508586465824278,0.20430107526881722
"{'41'} => {'38', '39'}",3051,0.034606746670901294,0.20414854466376714
{'39'} => {'38'},10345,0.1173408044282117,0.20414405525407006
{'175'} => {'32'},198,0.002245865565663211,0.20412371134020618
"{'1135'} => {'41', '48'}",136,0.0015426147319706903,0.20389805097451275
"{'38', '41', '48'} => {'170'}",484,0.005489893604954515,0.2038753159224937
"{'38', '41', '39'} => {'32'}",622,0.007055193847689481,0.20386758439855784
{'589'} => {'32'},228,0.002586148227127334,0.2037533512064343
"{'38', '41'} => {'170'}",794,0.00900614777341712,0.20374647164485502
"{'170', '39'} => {'41', '48'}",419,0.004752614505115583,0.20349684312773192
"{'16011'} => {'41', '48', '39'}",136,0.0015426147319706903,0.20328849028400597
"{'475', '48'} => {'38'}",290,0.0032893990608198545,0.2030812324929972
"{'41', '225'} => {'39', '32'}",178,0.002019010458020462,0.20296465222348917
"{'38', '170'} => {'41', '39'}",615,0.006975794560014519,0.20290333223358628
"{'39', '185'} => {'41', '48'}",168,0.001905582904199088,0.2028985507246377
"{'1393', '39'} => {'32'}",160,0.0018148408611419885,0.20278833967046894
"{'48', '78'} => {'41'}",167,0.0018942401488169507,0.20266990291262135
"{'38', '225'} => {'36'}",138,0.001565300242734965,0.2026431718061674
{'260'} => {'41'},140,0.00158798575349924,0.20260492040520983
"{'38', '39', '48'} => {'32'}",1236,0.014019645652321862,0.2025565388397247
"{'405'} => {'39', '10515'}",178,0.002019010458020462,0.2025028441410694
"{'48', '604'} => {'32'}",139,0.0015766429981171027,0.20232896652110627
"{'271', '39'} => {'38'}",290,0.0032893990608198545,0.20223152022315202
"{'41', '89'} => {'38', '39', '48'}",148,0.0016787277965563394,0.20218579234972678
{'15832'} => {'32'},231,0.002620176493273746,0.2020997375328084
"{'48', '14098'} => {'32'}",141,0.0015993285088813775,0.2020057306590258
"{'271', '48'} => {'225'}",220,0.0024954061840702342,0.2018348623853211
"{'10515'} => {'39', '405'}",178,0.002019010458020462,0.2018140589569161
{'147'} => {'32'},359,0.004072049182187337,0.20179876335019675
"{'413', '39'} => {'41', '48'}",228,0.002586148227127334,0.20176991150442478
{'533'} => {'32'},300,0.003402826614641229,0.20174848688634836
"{'48', '270'} => {'39', '32'}",193,0.0021891517887525237,0.20167189132706373
"{'41', '310'} => {'38', '39'}",145,0.0016446995304099273,0.20166898470097358
"{'38', '41', '39'} => {'170'}",615,0.006975794560014519,0.2015732546705998
{'488'} => {'41'},145,0.0016446995304099273,0.2013888888888889
"{'48', '101'} => {'41', '39'}",264,0.002994487420884281,0.20137299771167047
"{'170'} => {'41', '39'}",624,0.007077879358453756,0.20135527589545016
{'225'} => {'32'},655,0.007429504775300016,0.20110531163647527
{'31'} => {'32'},185,0.0020984097456954245,0.20108695652173914
{'783'} => {'32'},194,0.0022004945441346613,0.20103626943005182
{'175'} => {'806'},195,0.0022118372995167984,0.20103092783505155
{'19'} => {'41'},202,0.002291236587191761,0.2009950248756219
{'338'} => {'41'},256,0.002903745377827182,0.20094191522762953
"{'1135'} => {'39', '32'}",134,0.0015199292212064155,0.20089955022488756
{'379'} => {'41'},136,0.0015426147319706903,0.20088626292466766
"{'413', '48'} => {'41', '39'}",228,0.002586148227127334,0.20088105726872246
"{'16217'} => {'41', '48', '39'}",234,0.0026542047594201586,0.2006861063464837
"{'170', '39'} => {'38', '41', '48'}",413,0.004684557972822758,0.20058280718795532
"{'39', '592'} => {'38'}",145,0.0016446995304099273,0.20055325034578148
"{'2238', '39', '48'} => {'32'}",158,0.0017921553503777137,0.20050761421319796
{'12925'} => {'38'},294,0.003334770082348404,0.20040899795501022
"{'38', '39', '37'} => {'32'}",137,0.0015539574873528277,0.20029239766081872
"{'55'} => {'38', '41', '39'}",141,0.0015993285088813775,0.2002840909090909
{'49'} => {'38'},224,0.0025407772055987842,0.2
"{'39', '604'} => {'38'}",155,0.0017581270842313016,0.2
"{'413', '39', '48'} => {'32'}",156,0.001769469839613439,0.1997439180537772
"{'2238', '39'} => {'32'}",257,0.002915088133209319,0.19968919968919968
"{'39', '225'} => {'41', '48'}",469,0.005319752274222454,0.19948957890259464
"{'48', '49'} => {'32'}",168,0.001905582904199088,0.199288256227758
"{'39', '185'} => {'38'}",165,0.0018715546380526757,0.19927536231884058
{'89'} => {'38'},764,0.008665865111952996,0.19911389106072452
{'1578'} => {'32'},174,0.0019736394364919126,0.19908466819221968
{'1393'} => {'32'},231,0.002620176493273746,0.19896640826873385
"{'38', '286'} => {'32'}",222,0.002518091694834509,0.1989247311827957
"{'38', '39', '110'} => {'41', '48'}",346,0.00392459336221955,0.19885057471264367
"{'396'} => {'41', '39'}",134,0.0015199292212064155,0.19881305637982197
{'396'} => {'32'},134,0.0015199292212064155,0.19881305637982197
"{'16011'} => {'39', '48', '41', '16010'}",133,0.001508586465824278,0.19880418535127056
"{'39', '48', '65'} => {'32'}",357,0.004049363671423062,0.1986644407345576
"{'170'} => {'38', '41', '39'}",615,0.006975794560014519,0.1984511132623427
"{'16010'} => {'41', '48', '39'}",261,0.002960459154737869,0.19832826747720364
"{'38', '170', '48'} => {'32'}",305,0.003459540391551916,0.19830949284785435
{'269'} => {'38'},139,0.0015766429981171027,0.19828815977175462
"{'39', '225'} => {'32'}",466,0.005285724008076042,0.19821352615908125
"{'38', '36'} => {'41', '39'}",553,0.006272543726321998,0.1982078853046595
"{'39', '249'} => {'38', '48'}",149,0.0016900705519384768,0.1981382978723404
{'12929'} => {'38'},147,0.001667385041174202,0.19811320754716982
"{'271', '39'} => {'48', '270'}",284,0.0032213425285270297,0.19804741980474197
"{'76'} => {'41', '39'}",172,0.0019509539257276378,0.19792865362485615
"{'23'} => {'41', '39'}",150,0.0017014133073206144,0.19788918205804748
"{'170', '48'} => {'32'}",308,0.003493568657698328,0.19781631342324985
"{'264'} => {'38', '39'}",177,0.002007667702638325,0.19776536312849163
"{'39', '270'} => {'225'}",236,0.0026768902701844333,0.19765494137353434
"{'48', '60'} => {'41'}",161,0.0018261836165241261,0.19754601226993865
"{'475'} => {'41', '48'}",428,0.00485469930355482,0.1975080756806645
"{'533', '48'} => {'38'}",170,0.0019282684149633628,0.19744483159117304
"{'39', '533'} => {'32'}",182,0.002064381479549012,0.19739696312364424
"{'39', '110'} => {'41', '48'}",347,0.003935936117601688,0.19727117680500283
"{'39', '1327', '48'} => {'32'}",142,0.0016106712642635149,0.19722222222222222
"{'39', '301'} => {'41', '48'}",141,0.0015993285088813775,0.1972027972027972
"{'976'} => {'39', '117'}",161,0.0018261836165241261,0.19706242350061198
{'237'} => {'41'},597,0.006771624963136045,0.19689973614775724
"{'39', '110'} => {'38', '41', '48'}",346,0.00392459336221955,0.19670267197271177
"{'824'} => {'41', '39'}",238,0.002699575780948708,0.19669421487603306
{'258'} => {'32'},194,0.0022004945441346613,0.19655521783181357
{'49'} => {'41'},220,0.0024954061840702342,0.19642857142857142
"{'38', '39', '286'} => {'32'}",143,0.0016220140196456523,0.19642857142857142
"{'65', '32'} => {'41', '48'}",152,0.0017240988180848892,0.19638242894056848
"{'38', '89'} => {'36'}",150,0.0017014133073206144,0.19633507853403143
"{'170', '41'} => {'32'}",158,0.0017921553503777137,0.19627329192546583
"{'39', '65'} => {'41', '48'}",547,0.006204487194029174,0.19626838894869034
"{'48', '9'} => {'32'}",155,0.0017581270842313016,0.1962025316455696
"{'438'} => {'41', '39'}",365,0.0041401057144801615,0.19592055823939883
"{'170', '48'} => {'38', '32'}",305,0.003459540391551916,0.19588953114964675
"{'38'} => {'41', '39'}",3051,0.034606746670901294,0.19562708386765837
{'79'} => {'38'},313,0.003550282434609015,0.195625
"{'413', '39'} => {'38'}",221,0.002506748939452372,0.19557522123893806
"{'258'} => {'41', '48'}",193,0.0021891517887525237,0.1955420466058764
"{'38', '39', '48'} => {'170'}",1193,0.013531907170889952,0.1955096689609964
{'772'} => {'41'},147,0.001667385041174202,0.19547872340425532
"{'39', '338'} => {'32'}",145,0.0016446995304099273,0.1954177897574124
"{'39', '49'} => {'32'}",150,0.0017014133073206144,0.1953125
"{'48', '101'} => {'32'}",256,0.002903745377827182,0.1952707856598017
"{'38', '170', '41'} => {'32'}",155,0.0017581270842313016,0.1952141057934509
"{'604'} => {'41', '39'}",236,0.0026768902701844333,0.19520264681555005
"{'38', '39'} => {'170'}",2019,0.02290102311653547,0.19516674722087965
{'10515'} => {'41'},172,0.0019509539257276378,0.19501133786848074
"{'110', '39', '48', '38'} => {'32'}",201,0.002279893831809623,0.19495635305528614
"{'89', '32'} => {'39', '48', '41'}",139,0.0015766429981171027,0.1949509116409537
"{'79', '48'} => {'39', '32'}",174,0.0019736394364919126,0.1948488241881299
"{'36'} => {'41', '39'}",572,0.006488056078582609,0.19482288828337874
"{'39', '110', '48'} => {'32'}",202,0.002291236587191761,0.19479267116682739
"{'39', '32'} => {'41', '48'}",1646,0.018670175358998207,0.1946777054997043
"{'41', '32'} => {'38', '39'}",622,0.007055193847689481,0.19461827284105132
"{'48', '65'} => {'32'}",492,0.005580635648011615,0.19454329774614473
{'1578'} => {'41'},170,0.0019282684149633628,0.1945080091533181
{'38'} => {'170'},3031,0.03437989156325855,0.1943447037701975
{'1327'} => {'38'},347,0.003935936117601688,0.1942889137737962
"{'464'} => {'41', '48'}",135,0.001531271976588553,0.19424460431654678
"{'48', '225'} => {'38', '39'}",337,0.0038225085637803133,0.19412442396313365
"{'38', '110', '48'} => {'32'}",264,0.002994487420884281,0.19397501836884642
{'589'} => {'41'},217,0.002461377917923822,0.193923145665773
"{'1344'} => {'41', '48', '39'}",146,0.0016560422857920646,0.19389110225763612
"{'110', '39', '48'} => {'38', '32'}",201,0.002279893831809623,0.19382835101253615
"{'175'} => {'41', '48'}",188,0.0021324380118418365,0.19381443298969073
"{'39', '37'} => {'38', '32'}",137,0.0015539574873528277,0.19377652050919378
"{'39', '37'} => {'32'}",137,0.0015539574873528277,0.19377652050919378
"{'38', '89'} => {'32'}",148,0.0016787277965563394,0.193717277486911
"{'38', '89'} => {'39', '48', '41'}",148,0.0016787277965563394,0.193717277486911
"{'39', '438'} => {'32'}",244,0.0027676323132415324,0.19365079365079366
"{'38', '48'} => {'170'}",1538,0.017445157777727364,0.19360523665659618
{'286'} => {'32'},229,0.0025974909825094714,0.19357565511411665
{'123'} => {'32'},252,0.002858374356298632,0.1935483870967742
"{'39', '89'} => {'32'}",532,0.006034345863297112,0.1935249181520553
"{'110', '48'} => {'32'}",267,0.0030285156870306935,0.1934782608695652
{'1578'} => {'38'},169,0.0019169256595812255,0.19336384439359267
{'570'} => {'32'},153,0.0017354415734670266,0.19318181818181818
"{'1327', '48'} => {'32'}",187,0.0021210952564596993,0.19318181818181818
"{'38', '37'} => {'41', '39'}",202,0.002291236587191761,0.1931166347992352
"{'39', '533'} => {'38'}",178,0.002019010458020462,0.19305856832971802
"{'39', '101'} => {'32'}",270,0.003062543953177106,0.19285714285714287
{'156'} => {'41'},160,0.0018148408611419885,0.1927710843373494
"{'38', '41', '32'} => {'170'}",155,0.0017581270842313016,0.19254658385093168
"{'170', '41'} => {'38', '32'}",155,0.0017581270842313016,0.19254658385093168
"{'15832'} => {'41', '48', '39'}",220,0.0024954061840702342,0.19247594050743658
"{'38', '39'} => {'41', '48'}",1991,0.02258342596583562,0.19246012566457227
"{'39', '48', '101'} => {'32'}",182,0.002064381479549012,0.19238900634249473
"{'39', '1146'} => {'3616'}",189,0.002143780767223974,0.19226856561546288
{'107'} => {'548'},147,0.001667385041174202,0.19215686274509805
"{'413', '39'} => {'32'}",217,0.002461377917923822,0.1920353982300885
"{'39', '286'} => {'32'}",144,0.0016333567750277896,0.192
"{'41', '65'} => {'38', '39'}",191,0.002166466277988249,0.19195979899497487
"{'570'} => {'41', '48'}",152,0.0017240988180848892,0.1919191919191919
"{'16010', '39'} => {'38'}",159,0.0018034981057598511,0.19179734620024125
"{'39', '301'} => {'48', '32'}",137,0.0015539574873528277,0.1916083916083916
"{'592'} => {'41', '39'}",235,0.0026655475148022957,0.1915240423797881
"{'48', '60'} => {'32'}",156,0.001769469839613439,0.19141104294478528
"{'2958'} => {'48', '32'}",173,0.001962296681109775,0.1913716814159292
"{'39', '48', '101'} => {'38'}",181,0.0020530387241668746,0.19133192389006343
